school_name,classification,detail_url,extraction_timestamp,status,teaching_directorate,neighborhood,municipality,phone,email,ideb_score_final_years,idesp_score_final_years,ideb_score_high_school,idesp_score_high_school,total_students,age_06_10_final_years,age_11_14_final_years,age_15_17_final_years,age_18_plus_final_years,age_06_10_high_school,age_11_14_high_school,age_15_17_high_school,age_18_plus_high_school,total_classes,classes_final_years,classes_high_school,total_classrooms,error_message
MATHIAS AIRES,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=474,2025-07-30T12:18:58.207651,SUCCESS,NORTE 1,MOINHO VELHO,SAO PAULO,(11) 39751477,E000474A@EDUCACAO.SP.GOV.BR,,,,,315,,,,,,,,,11,,,13,
MATHIAS OCTAVIO ROXO NOBRE DOUTOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=8898,2025-07-30T12:18:58.207651,SUCCESS,SAO BERNARDO DO CAMPO,BATISTINI,SAO BERNARDO DO CAMPO,(11) 43571074,E008898A@EDUCACAO.SP.GOV.BR,4.50,2.59,4.20,1.05,931,1,460,63,,,3,362,42,26,16,10,10,
MATHILDE TEIXEIRA DE MORAES PROFESSORA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=900187,2025-07-30T12:18:58.207651,SUCCESS,BRAGANCA PAULISTA,PARQUE DOS ESTADOS,BRAGANCA PAULISTA,(11) 40312774,E900187A@EDUCACAO.SP.GOV.BR,5.50,3.49,5.20,1.84,724,14,438,17,,,10,173,12,21,13,6,13,
MATILDE MACEDO SOARES,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=358,2025-07-30T12:18:58.207651,SUCCESS,CENTRO,CASA VERDE ALTA,SAO PAULO,(11) 39511907,E000358A@EDUCACAO.SP.GOV.BR,5.00,2.93,,,447,2,203,7,,,,,,16,7,,21,
MATILDE MARIA CREMM,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=9982,2025-07-30T12:18:58.207651,SUCCESS,ITAPECERICA DA SERRA,POTUVERA,ITAPECERICA DA SERRA,(11) 41471427,E009982A@EDUCACAO.SP.GOV.BR,5.00,2.38,4.20,2.28,358,10,205,22,,,3,90,5,14,8,5,14,
MATILDE VIEIRA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=14679,2025-07-30T12:18:58.208650,SUCCESS,AVARE,CENTRO,AVARE,(14) 37320108,E014679A@EDUCACAO.SP.GOV.BR,5.40,3.41,4.70,2.34,635,1,340,8,,,19,178,4,19,10,6,15,
MATTATHIAS GOMES DOS SANTOS REV,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=43734,2025-07-30T12:18:58.208650,SUCCESS,LESTE 2,VILA ITAIM,SAO PAULO,(11) 25814717,E043734A@EDUCACAO.SP.GOV.BR,,3.18,,2.24,1237,1,335,18,,,1,412,51,38,10,13,17,
MAUA VISCONDE DE,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=7729,2025-07-30T12:18:58.208650,SUCCESS,MAUA,VILA BOCAINA,MAUA,(11) 45198715,E007729A@EDUCACAO.SP.GOV.BR,5.60,3.66,4.60,2.70,1305,24,575,3,,,19,555,26,35,17,15,15,
MAUD SA DE MIRANDA MONTEIRO PROFESSORA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=908373,2025-07-30T12:18:58.208650,SUCCESS,SUL 2,JARDIM COMERCIAL,SAO PAULO,(11) 58211626,E908373A@EDUCACAO.SP.GOV.BR,5.80,4.05,4.70,2.99,498,,271,22,,,1,137,6,15,9,4,15,
MAURA ARRUDA GUIDOLIN PROFA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=17152,2025-07-30T12:18:58.208650,SUCCESS,AMERICANA,CAMPO LIMPO,AMERICANA,(19) 34681822,E017152A@EDUCACAO.SP.GOV.BR,,,,,363,,,,,,,,,14,,,16,
MAURICIO ALVES BRAZ VEREADOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=912311,2025-07-30T12:18:58.208650,SUCCESS,ITAQUAQUECETUBA,JARDIM MARAGOJIPE,ITAQUAQUECETUBA,(11) 46482052,E912311A@EDUCACAO.SP.GOV.BR,4.40,2.82,3.90,1.69,831,13,456,21,,,16,299,26,24,15,9,8,
MAURICIO ANTUNES FERRAZ PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=9131,2025-07-30T12:18:58.208650,SUCCESS,SAO BERNARDO DO CAMPO,NOVA PETROPOLIS,SAO BERNARDO DO CAMPO,(11) 43305213,E009131A@EDUCACAO.SP.GOV.BR,5.10,3.72,4.30,2.33,845,1,394,32,,,,386,32,23,13,10,20,
MAURICIO DE CASTRO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=924428,2025-07-30T12:18:58.209650,SUCCESS,SAO BERNARDO DO CAMPO,MONTANHAO,SAO BERNARDO DO CAMPO,(11) 43354426,E924428A@EDUCACAO.SP.GOV.BR,4.80,2.88,,1.76,1733,3,877,100,1,,1,590,83,50,30,18,18,
MAURICIO GOULART DEPUTADO,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=48872,2025-07-30T12:18:58.209650,SUCCESS,GUARULHOS SUL,AGUA CHATA,GUARULHOS,(11) 24801435,E048872A@EDUCACAO.SP.GOV.BR,5.10,3.57,4.00,1.49,521,3,343,15,,,,97,5,18,12,4,14,
MAURICIO MILANI,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=47703,2025-07-30T12:18:58.209650,SUCCESS,MARILIA,CENTRO,ECHAPORA,(18) 33561251,E047703A@EDUCACAO.SP.GOV.BR,4.90,2.32,4.10,1.54,472,7,267,16,,,3,128,17,18,11,6,11,
MAURICIO MONTECCHI,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=22755,2025-07-30T12:18:58.209650,SUCCESS,SERTAOZINHO,JARDIM PAULISTA,PITANGUEIRAS,(16) 39521316,E022755A@EDUCACAO.SP.GOV.BR,5.70,3.38,4.00,2.79,897,13,396,20,,,15,344,24,27,12,11,10,
MAURICIO NAZAR PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=46413,2025-07-30T12:18:58.209650,SUCCESS,GUARULHOS NORTE,PARQUE SANTOS DUMONT,GUARULHOS,(11) 24670696,E046413A@EDUCACAO.SP.GOV.BR,4.40,2.24,3.90,1.16,1157,1,410,26,,,6,669,45,34,14,20,17,
MAURILIO TOMANIK PADRE,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=45755,2025-07-30T12:18:58.209650,SUCCESS,JUNDIAI,PARQUE CECAP,JUNDIAI,(11) 45823695,E045755A@EDUCACAO.SP.GOV.BR,6.10,3.33,,,342,3,324,15,,,,,,10,10,,11,
MAURO DE OLIVEIRA PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=3554,2025-07-30T12:18:58.209650,SUCCESS,CENTRO,VILA ANGLO BRASILEIRA,SAO PAULO,(11) 38650111,E003554A@EDUCACAO.SP.GOV.BR,,,5.30,3.59,262,,,,,,4,185,9,9,,7,18,
MAXIMILIANO BARUTO DOUTOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=47260,2025-07-30T12:18:58.209650,SUCCESS,PIRASSUNUNGA,JARDIM JOSE OMETTO I,ARARAS,(19) 35416933,E047260A@EDUCACAO.SP.GOV.BR,5.30,3.51,4.50,2.93,516,9,278,16,,,12,161,8,17,10,6,19,
MAXIMO DE MOURA SANTOS PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=2872,2025-07-30T12:18:58.210649,SUCCESS,LESTE 1,VILA JACUI,SAO PAULO,(11) 22972896,E002872A@EDUCACAO.SP.GOV.BR,,,,,645,,,,,,,,,22,,,13,
MAXIMO RIBEIRO NUNES PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=39214,2025-07-30T12:18:58.210649,SUCCESS,LESTE 5,PARQUE NOVO MUNDO,SAO PAULO,(11) 29545480,E039214A@EDUCACAO.SP.GOV.BR,,,,,726,,,,,,,,,24,,,13,
MAYA ALICE EKMAN,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=36936,2025-07-30T12:18:58.210649,SUCCESS,SAO VICENTE,JARDIM BARRA DE JANGADAS,PERUIBE,(13) 34553001,E036936A@EDUCACAO.SP.GOV.BR,,3.65,,2.02,343,,234,19,,,,80,10,11,8,3,8,
MEIRA JUNIOR DOUTOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=24053,2025-07-30T12:18:58.210649,SUCCESS,RIBEIRAO PRETO,VILA VIRGINIA,RIBEIRAO PRETO,(16) 36108059,E024053A@EDUCACAO.SP.GOV.BR,4.10,2.62,,,759,1,311,37,,,,,,28,11,,18,
MELLITA LOBENWEIN BRASILIENSE PROFESSORA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=920770,2025-07-30T12:18:58.210649,SUCCESS,PIRACICABA,JARAGUA,PIRACICABA,(19) 34220105,E920770A@EDUCACAO.SP.GOV.BR,6.20,4.81,,,299,,288,11,,,,,,8,8,,9,
MELVIN JONES,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=39378,2025-07-30T12:18:58.210649,SUCCESS,CENTRO SUL,SAO JOAO CLIMACO,SAO PAULO,(11) 29462161,E039378A@EDUCACAO.SP.GOV.BR,,,,,758,,,,,,,,,24,,,15,
MENOTTI DEL PICCHIA POETA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=908997,2025-07-30T12:18:58.210649,SUCCESS,LESTE 4,JARDIM HERCILIA,SAO PAULO,(11) 26854819,E908997A@EDUCACAO.SP.GOV.BR,,,,,356,,,,,,,,,14,,,10,
MERCEDES PAZ BUENO PROFA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=25495,2025-07-30T12:18:58.210649,SUCCESS,BAURU,ALTO HIGIENOPOLIS,BAURU,(14) 32238481,E025495A@EDUCACAO.SP.GOV.BR,5.50,3.93,,,729,18,492,10,,,,,,24,15,,16,
MERCEDES VALENTINA GIANNOCARIO PROFESSORA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=912384,2025-07-30T12:18:58.210649,SUCCESS,MAUA,ALTO DA  BOA VISTA,MAUA,(11) 45432144,E912384A@EDUCACAO.SP.GOV.BR,4.50,3.14,,1.78,1288,14,509,28,1,,13,330,19,42,17,12,21,
MERCIA ARTIMOS MARON PROFESSORA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=7336,2025-07-30T12:18:58.211649,SUCCESS,DIADEMA,TABOAO,DIADEMA,(11) 40719153,E007336A@EDUCACAO.SP.GOV.BR,,,,,840,,,,,,,,,28,,,19,
MERCIA MARIA CAZARINI PROFA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=925895,2025-07-30T12:18:58.211649,SUCCESS,ITU,BAIRRO PORTAL DO EDEN,ITU,(11) 40193559,E925895A@EDUCACAO.SP.GOV.BR,5.40,2.09,,1.79,315,12,203,6,,,3,88,3,12,8,4,9,
MERCIA MARIA PRETTI SOARES PROFESSORA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=900941,2025-07-30T12:18:58.211649,SUCCESS,SANTO ANASTACIO,JARDIM REAL,PRESIDENTE EPITACIO,(18) 32811566,E900941A@EDUCACAO.SP.GOV.BR,,,,,293,,,,,,,,,10,,,12,
MESSIAS DA FONSECA DOUTOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=24200,2025-07-30T12:18:58.211649,SUCCESS,RIBEIRAO PRETO,CENTRO,CAJURU,(16) 36670119,E024200A@EDUCACAO.SP.GOV.BR,3.80,2.97,3.40,2.16,425,8,187,18,,,6,145,6,18,10,6,15,
MESSIAS FREIRE PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=37461,2025-07-30T12:18:58.211649,SUCCESS,SUL 1,JARDIM LEONIDAS MOREIRA,SAO PAULO,(11) 26588411,E037461A@EDUCACAO.SP.GOV.BR,4.50,2.67,,1.47,1081,,380,19,,,2,193,21,40,13,6,20,
MESSIAS GONCALVES TEIXEIRA PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=907352,2025-07-30T12:18:58.211649,SUCCESS,CAMPINAS OESTE,JARDIM APARECIDA,CAMPINAS,(19) 32811855,E907352A@EDUCACAO.SP.GOV.BR,5.50,2.81,4.40,0.76,361,,246,8,,,7,76,3,13,8,4,16,
MEXICO,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=5113,2025-07-30T12:18:58.211649,SUCCESS,SUL 1,VILA JOANIZA,SAO PAULO,(11) 26588626,E005113A@EDUCACAO.SP.GOV.BR,5.10,3.02,4.60,1.86,1149,,631,29,,,2,377,20,34,18,13,18,
MICHEL ANTONIO ALEM PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=21726,2025-07-30T12:18:58.211649,SUCCESS,LIMEIRA,CONSOLACAO,RIO CLARO,(19) 35235209,E021726A@EDUCACAO.SP.GOV.BR,5.60,3.31,4.20,1.86,417,1,388,28,,,,,,12,12,,12,
MICHEL HABER PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=911276,2025-07-30T12:18:58.211649,SUCCESS,FRANCA,JARDIM PAULISTANO,FRANCA,(16) 37251710,E911276A@EDUCACAO.SP.GOV.BR,6.10,3.61,,,221,,165,5,,,,48,3,10,7,3,11,
MIECIO CAVALHEIRO BONILHA PROF,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=26451,2025-07-30T12:18:58.212647,SUCCESS,LINS,JARDIM ELDORADO,LINS,(14) 35224867,E026451A@EDUCACAO.SP.GOV.BR,,,,,472,,,,,,,,,17,,,9,
MIGUEL ABU YAGHI CORONEL,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=35185,2025-07-30T12:18:58.212647,SUCCESS,REGISTRO,CENTRO,JACUPIRANGA,(13) 38641140,E035185A@EDUCACAO.SP.GOV.BR,5.20,2.88,,,372,15,342,15,,,,,,13,13,,9,
MIGUEL ARRAES GOVERNADOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=296740,2025-07-30T12:18:58.212647,SUCCESS,SUL 1,PARAISOPOLIS,SAO PAULO,(11) 26588541,E296740A@EDUCACAO.SP.GOV.BR,,,,,937,,,,,,,,,28,,,15,
MIGUEL COUTO DR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=26475,2025-07-30T12:18:58.212647,SUCCESS,LINS,CENTRO,PROMISSAO,(14) 35410766,E026475A@EDUCACAO.SP.GOV.BR,,,,,252,,,,,,,,,10,,,13,
MIGUEL DE CERVANTES Y SAAVEDRA DOM,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=2847,2025-07-30T12:18:58.212647,SUCCESS,LESTE 1,JARDIM PENHA,SAO PAULO,(11) 25415333,E002847A@EDUCACAO.SP.GOV.BR,5.40,3.46,4.20,2.03,1489,1,402,18,,,8,819,83,38,12,22,18,
MIGUEL HIDALGO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=923515,2025-07-30T12:18:58.212647,SUCCESS,LESTE 2,JARDIM NOVA GUAIANAZES,SAO PAULO,(11) 29612041,E923515A@EDUCACAO.SP.GOV.BR,,,,,1077,,,,,,,,,40,,,21,
MIGUEL JOAO PEREIRA PADILHA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=35300,2025-07-30T12:18:58.212647,SUCCESS,ITARARE,BAIRRO DOS PADILHAS,RIVERSUL,(15) 35715006,E035300A@EDUCACAO.SP.GOV.BR,,,,,86,1,28,,,,2,19,,10,4,3,8,
MIGUEL JORGE,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=900771,2025-07-30T12:18:58.212647,SUCCESS,RIBEIRAO PRETO,JARDIM NOVO MUNDO,RIBEIRAO PRETO,(16) 36180204,E900771A@EDUCACAO.SP.GOV.BR,5.10,3.18,4.40,2.13,751,2,158,13,,,8,408,21,22,6,11,11,
MIGUEL KRUSE DOM,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=36754,2025-07-30T12:18:58.212647,SUCCESS,LESTE 1,JARDIM DANFER,SAO PAULO,(11) 26210951,E036754A@EDUCACAO.SP.GOV.BR,5.30,3.21,4.10,2.38,887,4,544,22,,,4,223,21,26,15,8,15,
MIGUEL MALUHY COMENDADOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=907637,2025-07-30T12:18:58.212647,SUCCESS,SUL 1,JARDIM MARIA DUARTE,SAO PAULO,(11) 26588706,E907637A@EDUCACAO.SP.GOV.BR,5.90,3.71,,3.45,529,5,338,14,,,3,143,10,15,9,5,17,
MIGUEL MARVULLO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=34400,2025-07-30T12:18:58.213650,SUCCESS,PIRAJU,CENTRO,MANDURI,(14) 33561290,E034400A@EDUCACAO.SP.GOV.BR,4.80,3.22,4.20,1.56,711,11,401,19,,,14,194,10,25,15,8,13,
MIGUEL MUNHOZ FILHO,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=902512,2025-07-30T12:18:58.213650,SUCCESS,SUL 2,JARDIM GERMANIA,SAO PAULO,(11) 55110224,E902512A@EDUCACAO.SP.GOV.BR,4.90,3.21,4.00,1.99,1418,,622,50,,,2,547,86,40,20,16,16,
MIGUEL NAKED MAJOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=45469,2025-07-30T12:18:58.213650,SUCCESS,SAO JOSE DOS CAMPOS,CIDADE MORUMBI,SAO JOSE DOS CAMPOS,(12) 39312922,E045469A@EDUCACAO.SP.GOV.BR,5.30,3.21,3.80,1.73,743,,321,27,,,2,266,13,24,12,8,17,
MIGUEL OLIVA FEITOSA PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=36456,2025-07-30T12:18:58.213650,SUCCESS,NORTE 1,JARDIM ADELFIORE,SAO PAULO,(11) 39170773,E036456A@EDUCACAO.SP.GOV.BR,,2.94,3.90,1.61,885,2,328,30,,,1,475,49,27,12,15,10,
MIGUEL OMAR BARRETO PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=31914,2025-07-30T12:18:58.213650,SUCCESS,PRESIDENTE PRUDENTE,PARQUE SHIRAIWA,PRESIDENTE PRUDENTE,(18) 39091182,E031914A@EDUCACAO.SP.GOV.BR,4.90,3.28,,2.17,659,1,325,20,,,2,258,11,19,11,7,10,
MIGUEL PEREIRA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=12440,2025-07-30T12:18:58.213650,SUCCESS,GUARATINGUETA,CENTRO,SAO JOSE DO BARREIRO,(12) 31171313,E012440A@EDUCACAO.SP.GOV.BR,,,,1.81,145,,,,,,4,84,3,6,,4,6,
MIGUEL PIRES GODINHO,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=916699,2025-07-30T12:18:58.213650,SUCCESS,VOTORANTIM,ORTIZES,PIEDADE,(15) 32445390,E916699A@EDUCACAO.SP.GOV.BR,5.30,3.21,4.70,2.54,230,6,138,5,,,3,76,2,7,4,3,7,
MIGUEL PISTILLI,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=914460,2025-07-30T12:18:58.213650,SUCCESS,TAUBATE,CECAP,TAUBATE,(12) 36861740,E914460A@EDUCACAO.SP.GOV.BR,,,3.80,1.51,675,,,,,,24,520,37,19,,16,12,
MIGUEL PRIANTE CALDERARO DOUTOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=34393,2025-07-30T12:18:58.213650,SUCCESS,OURINHOS,VILA CORONEL ALBINO,BERNARDINO DE CAMPOS,(14) 33461015,E034393A@EDUCACAO.SP.GOV.BR,5.30,3.35,4.50,2.24,534,13,267,6,,,6,231,11,20,11,9,11,
MIGUEL REALE PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=923148,2025-07-30T12:18:58.214649,SUCCESS,DIADEMA,INAMAR,DIADEMA,(11) 40593265,E923148A@EDUCACAO.SP.GOV.BR,5.40,3.35,4.80,2.43,1186,18,688,19,,,20,399,42,36,22,14,12,
MIGUEL ROQUE PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=38209,2025-07-30T12:18:58.214649,SUCCESS,SUL 1,VILA GUARANI Z SUL,SAO PAULO,(11) 26588406,E038209A@EDUCACAO.SP.GOV.BR,,,,,338,,,,,,,,,11,,,11,
MIGUEL SANSIGOLO PROF,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=901702,2025-07-30T12:18:58.214649,SUCCESS,LESTE 4,JARDIM IVA,SAO PAULO,(11) 22161095,E901702A@EDUCACAO.SP.GOV.BR,5.20,3.25,4.40,1.46,987,1,550,19,,,3,256,4,29,15,9,17,
MIGUEL VICENTE CURY,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=45718,2025-07-30T12:18:58.214649,SUCCESS,CAMPINAS OESTE,CONJUNTO HABITACIONAL PADRE ANCHIETA,CAMPINAS,(19) 32811361,E045718A@EDUCACAO.SP.GOV.BR,5.30,2.77,4.00,2.52,1144,,282,14,,,8,529,27,32,9,13,17,
MIGUEL VIEIRA FERREIRA DR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=1211,2025-07-30T12:18:58.214649,SUCCESS,NORTE 2,VILA MEDEIROS,SAO PAULO,(11) 22015595,E001211A@EDUCACAO.SP.GOV.BR,,,,,322,,,,,,,,,10,,,13,
MILCIO BAZOLI PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=35038,2025-07-30T12:18:58.214649,SUCCESS,REGISTRO,VILA PERI PERI,PARIQUERA-ACU,(13) 38561313,E035038A@EDUCACAO.SP.GOV.BR,5.10,3.07,4.80,2.43,303,5,124,5,,,4,113,10,10,5,4,10,
MILDRE ALVARES BIAGGI PROFESSORA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=4406,2025-07-30T12:18:58.214649,SUCCESS,CENTRO SUL,VILA SAO JOSE IPIRANGA,SAO PAULO,(11) 22156422,E004406A@EDUCACAO.SP.GOV.BR,,,,,192,,,,,,,,,7,,,15,
MILTON BORGES YPIRANGA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=43345,2025-07-30T12:18:58.214649,SUCCESS,SANTOS,VILA ZILDA,GUARUJA,(13) 33873313,E043345A@EDUCACAO.SP.GOV.BR,3.90,1.85,,1.34,1324,1,389,29,,,6,667,47,40,13,20,17,
MILTON CERNACH PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=6142,2025-07-30T12:18:58.214649,SUCCESS,GUARULHOS NORTE,JARDIM PARAISO,GUARULHOS,(11) 24023534,E006142A@EDUCACAO.SP.GOV.BR,,,4.70,1.52,407,,,,,,2,267,8,13,,9,17,
MILTON CRUZEIRO PROFESSOR,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=3220,2025-07-30T12:18:58.215650,SUCCESS,LESTE 1,CIDADE ANTONIO ESTEVAO DE CARVALHO,SAO PAULO,(11) 20414488,E003220A@EDUCACAO.SP.GOV.BR,,3.09,,1.61,2169,4,797,61,1,,5,990,137,54,25,25,18,
MILTON DA SILVA RODRIGUES PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=37710,2025-07-30T12:18:58.215650,SUCCESS,NORTE 1,MOINHO VELHO,SAO PAULO,(11) 39751483,E037710A@EDUCACAO.SP.GOV.BR,,,5.20,3.30,377,,,,,,5,368,4,9,,9,9,
MILTON DE TOLOSA PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=18478,2025-07-30T12:18:58.215650,SUCCESS,CAMPINAS OESTE,JARDIM LEONOR,CAMPINAS,(19) 32315799,E018478A@EDUCACAO.SP.GOV.BR,5.50,3.26,5.50,3.33,459,1,263,14,,,2,104,1,14,8,4,12,
MILTON LEME DO PRADO PROFESSOR,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=903929,2025-07-30T12:18:58.215650,SUCCESS,CAPIVARI,VILA BRIGADEIRO FARIA LIMA,INDAIATUBA,(19) 38755047,E903929A@EDUCACAO.SP.GOV.BR,5.60,3.58,5.10,1.72,468,1,346,12,,,2,99,8,14,10,4,16,
MILTON MARTINS POITENA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=907935,2025-07-30T12:18:58.215650,SUCCESS,SAO VICENTE,JARDIM IVOTY,ITANHAEM,(13) 34222713,E907935A@EDUCACAO.SP.GOV.BR,5.30,1.67,3.50,1.13,306,2,143,10,,,1,128,22,11,5,6,7,
MILTON SANTOS  PROF,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=457243,2025-07-30T12:18:58.216183,SUCCESS,NORTE 1,JARDIM ANHANGUERA,SAO PAULO,(11) 39127160,E457243A@EDUCACAO.SP.GOV.BR,4.90,3.55,,,1130,1,544,37,,,,,,37,18,,21,
MINERVINA SANT ANNA CARNEIRO PROFA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=26086,2025-07-30T12:18:58.216183,SUCCESS,LINS,JUNQUEIRA,LINS,(14) 35221711,E026086A@EDUCACAO.SP.GOV.BR,,,,,425,,,,,,,,,13,,,13,
MIQUELINA CARTOLANO PROFA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=903127,2025-07-30T12:18:58.216183,SUCCESS,GUARATINGUETA,VILA PASSOS,LORENA,(12) 31533242,E903127A@EDUCACAO.SP.GOV.BR,6.10,3.31,4.90,2.88,426,3,213,14,,,8,180,8,13,7,6,13,
MIQUELINA PEDROSO MAGNANI PROFESSORA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=914769,2025-07-30T12:18:58.216183,SUCCESS,SANTO ANDRE,PARQUE ANDREENSE,SANTO ANDRE,(11) 48241690,E914769A@EDUCACAO.SP.GOV.BR,3.90,3.04,3.90,2.07,217,3,110,14,,,5,79,6,8,5,3,9,
MIRANDOLINA DE ALMEIDA CANTO PROFESSORA,PEI,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=20758,2025-07-30T12:18:58.216183,SUCCESS,PIRACICABA,PIRACICAMIRIM,PIRACICABA,(19) 34269986,E020758A@EDUCACAO.SP.GOV.BR,,,,,439,,,,,,,,,13,,,14,
MIRELLA PESCE DESIDERE PROFESSORA,EE,https://transparencia.educacao.sp.gov.br/Home/DetalhesEscola?codesc=49724,2025-07-30T12:18:58.216183,SUCCESS,PRESIDENTE PRUDENTE,NUCLEO BARTHOLOMEU BUENO DE MIRANDA,PRESIDENTE PRUDENTE,(18) 39061690,E049724A@EDUCACAO.SP.GOV.BR,4.90,2.66,,1.66,1032,2,376,54,,,,453,52,31,14,14,14,
